Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,Hour,Traffic Density Score,Congestion_Index,Predicted_Traffic
1900-01-01 18:15:00,3,Friday,59,27,5,2,93,low,18,87.5,0.3333333333333333,Heavy
1900-01-01 18:30:00,3,Friday,63,30,21,0,114,normal,18,120.0,0.40860215053763443,Heavy
1900-01-01 18:45:00,3,Friday,87,21,16,0,124,normal,18,129.5,0.4444444444444444,Heavy
1900-01-01 19:00:00,3,Friday,71,26,19,1,117,normal,19,124.5,0.41935483870967744,Heavy
1900-01-01 19:15:00,3,Friday,32,5,5,13,55,low,19,77.0,0.1971326164874552,Heavy
1900-01-01 19:30:00,3,Friday,36,6,7,2,51,low,19,58.0,0.1827956989247312,Heavy
1900-01-01 19:45:00,3,Friday,35,10,0,2,47,low,19,45.0,0.16845878136200718,Moderate
1900-01-01 20:00:00,3,Friday,40,10,5,10,65,low,20,80.0,0.23297491039426524,Heavy
1900-01-01 20:15:00,3,Friday,44,6,1,3,54,low,20,56.5,0.1935483870967742,Heavy
1900-01-01 20:30:00,3,Friday,40,6,1,3,50,low,20,52.5,0.17921146953405018,Heavy
1900-01-01 20:45:00,3,Friday,45,2,7,7,61,low,20,77.5,0.21863799283154123,Heavy
1900-01-01 21:00:00,3,Friday,44,2,6,5,57,low,21,69.5,0.20430107526881722,Heavy
1900-01-01 21:15:00,3,Friday,33,4,4,5,46,low,21,55.5,0.16487455197132617,Moderate
1900-01-01 21:30:00,3,Friday,22,5,3,13,43,low,21,63.0,0.15412186379928317,Moderate
1900-01-01 21:45:00,3,Friday,33,5,5,1,44,low,21,48.0,0.15770609318996415,Moderate
1900-01-01 22:00:00,3,Friday,10,0,0,29,39,normal,22,82.5,0.13978494623655913,Moderate
1900-01-01 22:15:00,3,Friday,19,3,1,35,58,normal,22,110.0,0.2078853046594982,Heavy
1900-01-01 22:30:00,3,Friday,10,4,0,30,44,normal,22,87.0,0.15770609318996415,Moderate
1900-01-01 22:45:00,3,Friday,12,3,1,25,41,normal,22,78.0,0.14695340501792115,Moderate
1900-01-01 23:00:00,3,Friday,12,1,0,40,53,normal,23,112.5,0.18996415770609318,Heavy
1900-01-01 23:15:00,3,Friday,20,2,0,19,41,normal,23,68.5,0.14695340501792115,Moderate
1900-01-01 23:30:00,3,Friday,18,4,1,11,34,low,23,49.5,0.12186379928315412,Moderate
1900-01-01 23:45:00,3,Friday,19,1,1,37,58,normal,23,114.0,0.2078853046594982,Heavy
1900-01-01 00:00:00,4,Saturday,13,2,0,25,40,normal,0,76.5,0.14336917562724014,Moderate
1900-01-01 00:15:00,4,Saturday,16,4,1,15,36,low,0,57.5,0.12903225806451613,Moderate
1900-01-01 00:30:00,4,Saturday,10,4,1,16,31,low,0,54.0,0.1111111111111111,Moderate
1900-01-01 00:45:00,4,Saturday,18,3,0,19,40,normal,0,67.0,0.14336917562724014,Moderate
1900-01-01 01:00:00,4,Saturday,15,5,0,10,30,low,1,42.5,0.10752688172043011,Moderate
1900-01-01 01:15:00,4,Saturday,14,2,1,22,39,normal,1,72.0,0.13978494623655913,Moderate
1900-01-01 01:30:00,4,Saturday,15,0,0,15,30,low,1,52.5,0.10752688172043011,Moderate
1900-01-01 01:45:00,4,Saturday,17,5,0,21,43,normal,1,72.0,0.15412186379928317,Moderate
1900-01-01 02:00:00,4,Saturday,14,0,1,12,27,low,2,46.0,0.0967741935483871,Moderate
1900-01-01 02:15:00,4,Saturday,10,1,0,11,22,low,2,38.0,0.07885304659498207,Moderate
1900-01-01 02:30:00,4,Saturday,18,5,0,18,41,low,2,65.5,0.14695340501792115,Moderate
1900-01-01 02:45:00,4,Saturday,12,4,0,11,27,low,2,41.5,0.0967741935483871,Moderate
1900-01-01 03:00:00,4,Saturday,17,0,1,30,48,normal,3,94.0,0.17204301075268819,Moderate
1900-01-01 03:15:00,4,Saturday,20,1,0,28,49,normal,3,90.5,0.17562724014336917,Moderate
1900-01-01 03:30:00,4,Saturday,19,5,1,38,63,normal,3,118.5,0.22580645161290322,Heavy
1900-01-01 03:45:00,4,Saturday,15,0,0,36,51,normal,3,105.0,0.1827956989247312,Heavy
1900-01-01 04:00:00,4,Saturday,10,2,0,30,42,normal,4,86.0,0.15053763440860216,Moderate
1900-01-01 04:15:00,4,Saturday,74,4,4,13,95,low,4,116.5,0.34050179211469533,Heavy
1900-01-01 04:30:00,4,Saturday,96,29,6,17,148,normal,4,165.0,0.5304659498207885,Heavy
1900-01-01 04:45:00,4,Saturday,109,16,6,12,143,normal,4,159.0,0.5125448028673835,Heavy
1900-01-01 05:00:00,4,Saturday,113,6,9,10,138,normal,5,159.0,0.4946236559139785,Heavy
1900-01-01 05:15:00,4,Saturday,90,24,8,20,142,normal,5,168.0,0.5089605734767025,Heavy
1900-01-01 05:30:00,4,Saturday,106,19,10,17,152,normal,5,178.0,0.5448028673835126,Heavy
1900-01-01 05:45:00,4,Saturday,96,7,6,4,113,normal,5,121.5,0.4050179211469534,Heavy
1900-01-01 06:00:00,4,Saturday,102,21,42,3,168,heavy,6,204.0,0.6021505376344086,Heavy
1900-01-01 06:15:00,4,Saturday,140,35,50,0,225,heavy,6,257.5,0.8064516129032258,Heavy
1900-01-01 06:30:00,4,Saturday,105,33,29,4,171,heavy,6,189.5,0.6129032258064516,Heavy
1900-01-01 06:45:00,4,Saturday,134,26,27,1,188,heavy,6,203.5,0.6738351254480287,Heavy
1900-01-01 07:00:00,4,Saturday,123,35,45,1,204,heavy,7,233.0,0.7311827956989247,Heavy
1900-01-01 07:15:00,4,Saturday,128,31,26,0,185,heavy,7,195.5,0.6630824372759857,Heavy
1900-01-01 07:30:00,4,Saturday,105,32,43,0,180,heavy,7,207.0,0.6451612903225806,Heavy
1900-01-01 07:45:00,4,Saturday,137,13,31,5,186,heavy,7,218.0,0.6666666666666666,Heavy
1900-01-01 08:00:00,4,Saturday,148,37,46,2,233,heavy,8,263.5,0.8351254480286738,Heavy
1900-01-01 08:15:00,4,Saturday,105,14,35,2,156,high,8,187.0,0.5591397849462365,Heavy
1900-01-01 08:30:00,4,Saturday,148,17,42,5,212,heavy,8,253.0,0.7598566308243727,Heavy
1900-01-01 08:45:00,4,Saturday,116,22,30,3,171,heavy,8,194.5,0.6129032258064516,Heavy
1900-01-01 09:00:00,4,Saturday,143,28,46,1,218,heavy,9,251.5,0.7813620071684588,Heavy
1900-01-01 09:15:00,4,Saturday,30,24,13,13,80,low,9,100.5,0.2867383512544803,Heavy
1900-01-01 09:30:00,4,Saturday,74,23,35,10,142,high,9,180.5,0.5089605734767025,Heavy
1900-01-01 09:45:00,4,Saturday,67,5,36,17,125,high,9,184.0,0.44802867383512546,Heavy
1900-01-01 10:00:00,4,Saturday,59,11,33,25,128,high,10,193.0,0.45878136200716846,Heavy
1900-01-01 10:15:00,4,Saturday,34,21,39,16,110,normal,10,162.5,0.3942652329749104,Heavy
1900-01-01 10:30:00,4,Saturday,72,24,10,9,115,normal,10,126.5,0.4121863799283154,Heavy
1900-01-01 10:45:00,4,Saturday,73,12,32,5,122,high,10,155.5,0.43727598566308246,Heavy
1900-01-01 11:00:00,4,Saturday,26,8,8,24,66,normal,11,106.0,0.23655913978494625,Heavy
1900-01-01 11:15:00,4,Saturday,47,5,7,28,87,normal,11,133.5,0.3118279569892473,Heavy
1900-01-01 11:30:00,4,Saturday,33,10,6,29,78,normal,11,122.5,0.27956989247311825,Heavy
1900-01-01 11:45:00,4,Saturday,39,8,13,20,80,normal,11,119.0,0.2867383512544803,Heavy
1900-01-01 12:00:00,4,Saturday,36,5,14,22,77,normal,12,121.5,0.27598566308243727,Heavy
1900-01-01 12:15:00,4,Saturday,53,9,15,25,102,normal,12,150.0,0.3655913978494624,Heavy
1900-01-01 12:30:00,4,Saturday,37,9,10,30,86,normal,12,136.5,0.30824372759856633,Heavy
1900-01-01 12:45:00,4,Saturday,54,8,4,27,93,normal,12,133.5,0.3333333333333333,Heavy
1900-01-01 13:00:00,4,Saturday,20,8,15,26,69,normal,13,119.0,0.24731182795698925,Heavy
1900-01-01 13:15:00,4,Saturday,47,29,28,9,113,high,13,140.0,0.4050179211469534,Heavy
1900-01-01 13:30:00,4,Saturday,51,27,10,20,108,normal,13,134.5,0.3870967741935484,Heavy
1900-01-01 13:45:00,4,Saturday,114,11,40,20,185,heavy,13,249.5,0.6630824372759857,Heavy
1900-01-01 14:00:00,4,Saturday,73,13,19,9,114,normal,14,140.0,0.40860215053763443,Heavy
1900-01-01 14:15:00,4,Saturday,28,19,27,5,79,normal,14,104.0,0.2831541218637993,Heavy
1900-01-01 14:30:00,4,Saturday,105,20,20,11,156,normal,14,182.5,0.5591397849462365,Heavy
1900-01-01 14:45:00,4,Saturday,68,24,15,14,121,normal,14,145.0,0.4336917562724014,Heavy
1900-01-01 15:00:00,4,Saturday,112,16,30,11,169,heavy,15,207.5,0.6057347670250897,Heavy
1900-01-01 15:15:00,4,Saturday,120,30,28,15,193,heavy,15,228.5,0.6917562724014337,Heavy
1900-01-01 15:30:00,4,Saturday,38,27,12,18,95,low,15,120.5,0.34050179211469533,Heavy
1900-01-01 15:45:00,4,Saturday,94,17,14,15,140,normal,15,168.0,0.5017921146953405,Heavy
1900-01-01 16:00:00,4,Saturday,107,28,45,8,188,heavy,16,231.0,0.6738351254480287,Heavy
1900-01-01 16:15:00,4,Saturday,100,16,49,7,172,heavy,16,223.5,0.6164874551971327,Heavy
1900-01-01 16:30:00,4,Saturday,145,15,20,9,189,heavy,16,215.0,0.6774193548387096,Heavy
1900-01-01 16:45:00,4,Saturday,133,17,22,8,180,heavy,16,205.5,0.6451612903225806,Heavy
1900-01-01 17:00:00,4,Saturday,117,36,41,10,204,heavy,17,242.0,0.7311827956989247,Heavy
1900-01-01 17:15:00,4,Saturday,113,26,26,8,173,heavy,17,198.0,0.6200716845878136,Heavy
1900-01-01 17:30:00,4,Saturday,101,20,21,9,151,normal,17,175.5,0.5412186379928315,Heavy
1900-01-01 17:45:00,4,Saturday,149,33,45,10,237,heavy,17,280.5,0.8494623655913979,Heavy
1900-01-01 18:00:00,4,Saturday,134,35,26,7,202,heavy,18,221.0,0.7240143369175627,Heavy
1900-01-01 18:15:00,4,Saturday,106,11,45,9,171,heavy,18,224.0,0.6129032258064516,Heavy
1900-01-01 18:30:00,4,Saturday,121,37,34,6,198,heavy,18,222.5,0.7096774193548387,Heavy
1900-01-01 18:45:00,4,Saturday,97,13,11,15,136,normal,18,163.0,0.4874551971326165,Heavy
1900-01-01 19:00:00,4,Saturday,91,17,18,29,155,normal,19,208.0,0.5555555555555556,Heavy
1900-01-01 19:15:00,4,Saturday,57,16,13,19,105,normal,19,138.5,0.3763440860215054,Heavy
1900-01-01 19:30:00,4,Saturday,110,10,10,20,150,normal,19,185.0,0.5376344086021505,Heavy
1900-01-01 19:45:00,4,Saturday,71,14,17,30,132,normal,19,187.0,0.4731182795698925,Heavy
1900-01-01 20:00:00,4,Saturday,89,25,20,24,158,normal,20,201.5,0.5663082437275986,Heavy
1900-01-01 20:15:00,4,Saturday,87,16,15,14,132,normal,20,160.0,0.4731182795698925,Heavy
1900-01-01 20:30:00,4,Saturday,106,12,16,9,143,normal,20,166.5,0.5125448028673835,Heavy
1900-01-01 20:45:00,4,Saturday,78,10,19,20,127,normal,20,171.0,0.4551971326164875,Heavy
1900-01-01 21:00:00,4,Saturday,61,10,16,27,114,normal,21,165.5,0.40860215053763443,Heavy
1900-01-01 21:15:00,4,Saturday,74,19,15,24,132,normal,21,173.5,0.4731182795698925,Heavy
1900-01-01 21:30:00,4,Saturday,56,20,11,25,112,normal,21,150.5,0.4014336917562724,Heavy
1900-01-01 21:45:00,4,Saturday,106,22,16,18,162,normal,21,194.0,0.5806451612903226,Heavy
1900-01-01 22:00:00,4,Saturday,10,1,1,12,24,low,22,42.5,0.08602150537634409,Moderate
1900-01-01 22:15:00,4,Saturday,12,4,1,33,50,normal,22,98.5,0.17921146953405018,Heavy
1900-01-01 22:30:00,4,Saturday,16,4,0,16,36,low,22,58.0,0.12903225806451613,Moderate
1900-01-01 22:45:00,4,Saturday,18,1,0,18,37,low,22,63.5,0.13261648745519714,Moderate
1900-01-01 23:00:00,4,Saturday,19,2,0,36,57,normal,23,110.0,0.20430107526881722,Heavy
1900-01-01 23:15:00,4,Saturday,18,4,1,35,58,normal,23,109.5,0.2078853046594982,Heavy
1900-01-01 23:30:00,4,Saturday,17,0,0,31,48,normal,23,94.5,0.17204301075268819,Moderate
1900-01-01 23:45:00,4,Saturday,18,1,0,16,35,low,23,58.5,0.12544802867383512,Moderate
1900-01-01 00:00:00,5,Sunday,15,4,0,37,56,normal,0,109.5,0.2007168458781362,Heavy
1900-01-01 00:15:00,5,Sunday,11,5,0,14,30,low,0,48.5,0.10752688172043011,Moderate
1900-01-01 00:30:00,5,Sunday,11,5,0,22,38,normal,0,68.5,0.13620071684587814,Moderate
1900-01-01 00:45:00,5,Sunday,12,2,1,37,52,normal,0,107.5,0.1863799283154122,Heavy
1900-01-01 01:00:00,5,Sunday,18,1,1,34,54,normal,1,105.5,0.1935483870967742,Heavy
1900-01-01 01:15:00,5,Sunday,19,1,0,11,31,low,1,47.0,0.1111111111111111,Moderate
1900-01-01 01:30:00,5,Sunday,11,4,1,26,42,normal,1,80.0,0.15053763440860216,Moderate
1900-01-01 01:45:00,5,Sunday,18,3,0,28,49,normal,1,89.5,0.17562724014336917,Moderate
1900-01-01 02:00:00,5,Sunday,12,4,1,37,54,normal,2,108.5,0.1935483870967742,Heavy
1900-01-01 02:15:00,5,Sunday,11,1,1,29,42,normal,2,86.0,0.15053763440860216,Moderate
1900-01-01 02:30:00,5,Sunday,19,5,1,29,54,normal,2,96.0,0.1935483870967742,Heavy
1900-01-01 02:45:00,5,Sunday,18,4,0,11,33,low,2,47.5,0.11827956989247312,Moderate
1900-01-01 03:00:00,5,Sunday,16,4,0,29,49,normal,3,90.5,0.17562724014336917,Moderate
1900-01-01 03:15:00,5,Sunday,19,4,1,33,57,normal,3,105.5,0.20430107526881722,Heavy
1900-01-01 03:30:00,5,Sunday,15,3,1,12,31,low,3,48.5,0.1111111111111111,Moderate
1900-01-01 03:45:00,5,Sunday,16,4,1,28,49,normal,3,90.0,0.17562724014336917,Moderate
1900-01-01 04:00:00,5,Sunday,11,4,0,20,35,normal,4,63.0,0.12544802867383512,Moderate
1900-01-01 04:15:00,5,Sunday,93,4,1,16,114,normal,4,137.0,0.40860215053763443,Heavy
1900-01-01 04:30:00,5,Sunday,114,12,7,18,151,normal,4,179.0,0.5412186379928315,Heavy
1900-01-01 04:45:00,5,Sunday,56,7,5,20,88,normal,4,119.5,0.3154121863799283,Heavy
1900-01-01 05:00:00,5,Sunday,92,23,3,19,137,normal,5,157.0,0.4910394265232975,Heavy
1900-01-01 05:15:00,5,Sunday,99,6,6,7,118,normal,5,131.5,0.4229390681003584,Heavy
1900-01-01 05:30:00,5,Sunday,108,14,6,9,137,normal,5,149.5,0.4910394265232975,Heavy
1900-01-01 05:45:00,5,Sunday,66,20,2,16,104,low,5,120.0,0.3727598566308244,Heavy
1900-01-01 06:00:00,5,Sunday,147,26,44,5,222,heavy,6,260.5,0.7956989247311828,Heavy
1900-01-01 06:15:00,5,Sunday,139,27,29,1,196,heavy,6,213.0,0.7025089605734767,Heavy
1900-01-01 06:30:00,5,Sunday,119,31,36,5,191,heavy,6,219.0,0.6845878136200717,Heavy
1900-01-01 06:45:00,5,Sunday,114,30,21,2,167,normal,6,176.0,0.5985663082437276,Heavy
1900-01-01 07:00:00,5,Sunday,103,27,21,4,155,normal,7,168.5,0.5555555555555556,Heavy
1900-01-01 07:15:00,5,Sunday,105,17,29,4,155,high,7,181.5,0.5555555555555556,Heavy
1900-01-01 07:30:00,5,Sunday,124,29,41,1,195,heavy,7,223.0,0.6989247311827957,Heavy
1900-01-01 07:45:00,5,Sunday,118,19,34,1,172,heavy,7,198.0,0.6164874551971327,Heavy
1900-01-01 08:00:00,5,Sunday,101,37,32,0,170,heavy,8,183.5,0.6093189964157706,Heavy
1900-01-01 08:15:00,5,Sunday,109,11,48,1,169,heavy,8,213.0,0.6057347670250897,Heavy
1900-01-01 08:30:00,5,Sunday,143,12,23,3,181,heavy,8,202.5,0.6487455197132617,Heavy
1900-01-01 08:45:00,5,Sunday,143,40,30,0,213,heavy,8,223.0,0.7634408602150538,Heavy
1900-01-01 09:00:00,5,Sunday,128,16,34,0,178,heavy,9,204.0,0.6379928315412187,Heavy
1900-01-01 09:15:00,5,Sunday,14,25,14,16,69,low,9,94.5,0.24731182795698925,Heavy
1900-01-01 09:30:00,5,Sunday,99,10,11,15,135,normal,9,163.5,0.4838709677419355,Heavy
1900-01-01 09:45:00,5,Sunday,67,1,22,14,104,normal,9,146.5,0.3727598566308244,Heavy
1900-01-01 10:00:00,5,Sunday,42,2,29,9,82,normal,10,123.5,0.2939068100358423,Heavy
1900-01-01 10:15:00,5,Sunday,92,3,33,21,149,high,10,212.0,0.5340501792114696,Heavy
1900-01-01 10:30:00,5,Sunday,91,16,28,9,144,high,10,177.5,0.5161290322580645,Heavy
1900-01-01 10:45:00,5,Sunday,25,9,10,28,72,normal,10,119.5,0.25806451612903225,Heavy
1900-01-01 11:00:00,5,Sunday,37,5,12,29,83,normal,11,136.0,0.2974910394265233,Heavy
1900-01-01 11:15:00,5,Sunday,55,6,12,29,102,normal,11,154.5,0.3655913978494624,Heavy
1900-01-01 11:30:00,5,Sunday,49,8,8,26,91,normal,11,134.0,0.32616487455197135,Heavy
1900-01-01 11:45:00,5,Sunday,69,9,3,20,101,normal,11,129.5,0.36200716845878134,Heavy
1900-01-01 12:00:00,5,Sunday,38,6,6,24,74,normal,12,113.0,0.26523297491039427,Heavy
1900-01-01 12:15:00,5,Sunday,40,8,12,21,81,normal,12,120.5,0.2903225806451613,Heavy
1900-01-01 12:30:00,5,Sunday,53,5,3,20,81,normal,12,111.5,0.2903225806451613,Heavy
1900-01-01 12:45:00,5,Sunday,21,8,4,28,61,normal,12,103.0,0.21863799283154123,Heavy
1900-01-01 13:00:00,5,Sunday,24,7,4,20,55,normal,13,85.5,0.1971326164874552,Heavy
1900-01-01 13:15:00,5,Sunday,47,24,24,9,104,normal,13,129.5,0.3727598566308244,Heavy
1900-01-01 13:30:00,5,Sunday,90,30,32,8,160,high,13,189.0,0.5734767025089605,Heavy
1900-01-01 13:45:00,5,Sunday,120,21,22,14,177,heavy,13,209.5,0.6344086021505376,Heavy
1900-01-01 14:00:00,5,Sunday,120,12,40,13,185,heavy,14,238.5,0.6630824372759857,Heavy
1900-01-01 14:15:00,5,Sunday,66,14,21,7,108,normal,14,132.5,0.3870967741935484,Heavy
1900-01-01 14:30:00,5,Sunday,89,24,12,6,131,normal,14,140.0,0.46953405017921146,Heavy
1900-01-01 14:45:00,5,Sunday,80,17,16,5,118,normal,14,133.0,0.4229390681003584,Heavy
1900-01-01 15:00:00,5,Sunday,114,21,10,9,154,normal,15,167.0,0.5519713261648745,Heavy
1900-01-01 15:15:00,5,Sunday,94,20,7,10,131,normal,15,143.0,0.46953405017921146,Heavy
1900-01-01 15:30:00,5,Sunday,70,18,28,5,121,high,15,147.5,0.4336917562724014,Heavy
1900-01-01 15:45:00,5,Sunday,56,17,15,8,96,low,15,114.5,0.34408602150537637,Heavy
1900-01-01 16:00:00,5,Sunday,141,15,20,6,182,heavy,16,203.5,0.6523297491039427,Heavy
1900-01-01 16:15:00,5,Sunday,150,19,46,7,222,heavy,16,269.0,0.7956989247311828,Heavy
1900-01-01 16:30:00,5,Sunday,119,37,22,8,186,heavy,16,201.5,0.6666666666666666,Heavy
1900-01-01 16:45:00,5,Sunday,144,14,44,5,207,heavy,16,251.5,0.7419354838709677,Heavy
1900-01-01 17:00:00,5,Sunday,110,25,46,6,187,heavy,17,229.5,0.6702508960573477,Heavy
1900-01-01 17:15:00,5,Sunday,138,15,31,10,194,heavy,17,232.5,0.6953405017921147,Heavy
1900-01-01 17:30:00,5,Sunday,140,35,41,5,221,heavy,17,252.0,0.7921146953405018,Heavy
1900-01-01 17:45:00,5,Sunday,103,24,28,8,163,high,17,191.0,0.5842293906810035,Heavy
1900-01-01 18:00:00,5,Sunday,142,27,30,5,204,heavy,18,228.0,0.7311827956989247,Heavy
1900-01-01 18:15:00,5,Sunday,149,13,22,9,193,heavy,18,222.0,0.6917562724014337,Heavy
1900-01-01 18:30:00,5,Sunday,126,40,39,8,213,heavy,18,244.0,0.7634408602150538,Heavy
1900-01-01 18:45:00,5,Sunday,78,15,14,28,135,normal,18,183.5,0.4838709677419355,Heavy
1900-01-01 19:00:00,5,Sunday,102,15,11,29,157,normal,19,204.0,0.5627240143369175,Heavy
1900-01-01 19:15:00,5,Sunday,96,22,20,12,150,normal,19,177.0,0.5376344086021505,Heavy
1900-01-01 19:30:00,5,Sunday,110,24,15,14,163,normal,19,187.0,0.5842293906810035,Heavy
1900-01-01 19:45:00,5,Sunday,97,22,17,13,149,normal,19,174.5,0.5340501792114696,Heavy
1900-01-01 20:00:00,5,Sunday,53,19,11,18,101,low,20,129.5,0.36200716845878134,Heavy
1900-01-01 20:15:00,5,Sunday,82,8,17,29,136,normal,20,192.5,0.4874551971326165,Heavy
1900-01-01 20:30:00,5,Sunday,91,24,18,29,162,normal,20,211.5,0.5806451612903226,Heavy
1900-01-01 20:45:00,5,Sunday,102,6,14,35,157,high,20,220.5,0.5627240143369175,Heavy
1900-01-01 21:00:00,5,Sunday,109,6,15,18,148,normal,21,187.0,0.5304659498207885,Heavy
1900-01-01 21:15:00,5,Sunday,78,16,13,27,134,normal,21,179.5,0.48028673835125446,Heavy
1900-01-01 21:30:00,5,Sunday,66,12,16,33,127,high,21,186.5,0.4551971326164875,Heavy
1900-01-01 21:45:00,5,Sunday,100,17,15,22,154,normal,21,193.5,0.5519713261648745,Heavy
1900-01-01 22:00:00,5,Sunday,15,1,1,25,42,normal,22,80.0,0.15053763440860216,Moderate
1900-01-01 22:15:00,5,Sunday,16,1,0,33,50,normal,22,99.0,0.17921146953405018,Heavy
1900-01-01 22:30:00,5,Sunday,19,4,0,26,49,normal,22,86.0,0.17562724014336917,Moderate
1900-01-01 22:45:00,5,Sunday,10,0,1,34,45,normal,22,97.0,0.16129032258064516,Moderate
1900-01-01 23:00:00,5,Sunday,14,0,0,28,42,normal,23,84.0,0.15053763440860216,Moderate
1900-01-01 23:15:00,5,Sunday,13,2,0,22,37,normal,23,69.0,0.13261648745519714,Moderate
1900-01-01 23:30:00,5,Sunday,18,5,1,20,44,normal,23,72.5,0.15770609318996415,Moderate
1900-01-01 23:45:00,5,Sunday,18,4,0,18,40,low,23,65.0,0.14336917562724014,Moderate
1900-01-01 00:00:00,6,Monday,11,3,0,26,40,normal,0,77.5,0.14336917562724014,Moderate
1900-01-01 00:15:00,6,Monday,13,1,0,24,38,normal,0,73.5,0.13620071684587814,Moderate
1900-01-01 00:30:00,6,Monday,19,5,1,15,40,low,0,61.0,0.14336917562724014,Moderate
1900-01-01 00:45:00,6,Monday,11,3,1,28,43,normal,0,84.5,0.15412186379928317,Moderate
1900-01-01 01:00:00,6,Monday,11,1,1,40,53,normal,1,113.5,0.18996415770609318,Heavy
1900-01-01 01:15:00,6,Monday,18,4,1,28,51,normal,1,92.0,0.1827956989247312,Heavy
1900-01-01 01:30:00,6,Monday,15,2,1,16,34,low,1,58.0,0.12186379928315412,Moderate
1900-01-01 01:45:00,6,Monday,20,0,0,27,47,normal,1,87.5,0.16845878136200718,Moderate
1900-01-01 02:00:00,6,Monday,14,5,0,17,36,low,2,59.0,0.12903225806451613,Moderate
1900-01-01 02:15:00,6,Monday,11,3,1,10,25,low,2,39.5,0.08960573476702509,Moderate
1900-01-01 02:30:00,6,Monday,18,5,0,22,45,normal,2,75.5,0.16129032258064516,Moderate
1900-01-01 02:45:00,6,Monday,12,4,0,16,32,low,2,54.0,0.11469534050179211,Moderate
1900-01-01 03:00:00,6,Monday,10,2,0,24,36,normal,3,71.0,0.12903225806451613,Moderate
1900-01-01 03:15:00,6,Monday,20,0,1,36,57,normal,3,112.0,0.20430107526881722,Heavy
1900-01-01 03:30:00,6,Monday,20,1,0,29,50,normal,3,93.0,0.17921146953405018,Heavy
1900-01-01 03:45:00,6,Monday,16,4,0,24,44,normal,3,78.0,0.15770609318996415,Moderate
1900-01-01 04:00:00,6,Monday,18,3,0,22,43,normal,4,74.5,0.15412186379928317,Moderate
1900-01-01 04:15:00,6,Monday,88,11,10,3,112,normal,4,121.0,0.4014336917562724,Heavy
1900-01-01 04:30:00,6,Monday,114,5,9,7,135,normal,4,152.0,0.4838709677419355,Heavy
1900-01-01 04:45:00,6,Monday,103,3,9,17,132,normal,4,165.0,0.4731182795698925,Heavy
1900-01-01 05:00:00,6,Monday,81,16,7,14,118,normal,5,138.0,0.4229390681003584,Heavy
1900-01-01 05:15:00,6,Monday,94,1,9,3,107,low,5,120.0,0.3835125448028674,Heavy
1900-01-01 05:30:00,6,Monday,56,11,9,15,91,low,5,117.0,0.32616487455197135,Heavy
1900-01-01 05:45:00,6,Monday,80,16,5,10,111,low,5,123.0,0.3978494623655914,Heavy
1900-01-01 06:00:00,6,Monday,138,35,47,4,224,heavy,6,259.5,0.8028673835125448,Heavy
1900-01-01 06:15:00,6,Monday,123,27,22,4,176,heavy,6,190.5,0.6308243727598566,Heavy
1900-01-01 06:30:00,6,Monday,114,30,36,2,182,heavy,6,206.0,0.6523297491039427,Heavy
1900-01-01 06:45:00,6,Monday,122,30,37,2,191,heavy,6,216.0,0.6845878136200717,Heavy
1900-01-01 07:00:00,6,Monday,148,10,28,2,188,heavy,7,214.0,0.6738351254480287,Heavy
1900-01-01 07:15:00,6,Monday,127,38,48,0,213,heavy,7,242.0,0.7634408602150538,Heavy
1900-01-01 07:30:00,6,Monday,113,32,44,1,190,heavy,7,219.5,0.6810035842293907,Heavy
1900-01-01 07:45:00,6,Monday,131,26,40,1,198,heavy,7,226.5,0.7096774193548387,Heavy
1900-01-01 08:00:00,6,Monday,108,27,44,5,184,heavy,8,222.0,0.6594982078853047,Heavy
1900-01-01 08:15:00,6,Monday,109,19,49,3,180,heavy,8,224.0,0.6451612903225806,Heavy
1900-01-01 08:30:00,6,Monday,125,15,28,3,171,heavy,8,196.0,0.6129032258064516,Heavy
1900-01-01 08:45:00,6,Monday,139,30,35,4,208,heavy,8,234.0,0.7455197132616488,Heavy
1900-01-01 09:00:00,6,Monday,103,35,50,2,190,heavy,9,225.5,0.6810035842293907,Heavy
1900-01-01 09:15:00,6,Monday,64,13,40,12,129,high,9,180.5,0.46236559139784944,Heavy
1900-01-01 09:30:00,6,Monday,79,1,10,30,120,normal,9,174.5,0.43010752688172044,Heavy
1900-01-01 09:45:00,6,Monday,50,2,7,14,73,low,9,100.0,0.2616487455197133,Heavy
1900-01-01 10:00:00,6,Monday,84,18,18,28,148,normal,10,199.0,0.5304659498207885,Heavy
1900-01-01 10:15:00,6,Monday,99,16,39,26,180,heavy,10,250.0,0.6451612903225806,Heavy
1900-01-01 10:30:00,6,Monday,42,3,27,18,90,normal,10,142.5,0.3225806451612903,Heavy
1900-01-01 10:45:00,6,Monday,53,2,29,24,108,normal,10,172.0,0.3870967741935484,Heavy
1900-01-01 11:00:00,6,Monday,63,10,8,28,109,normal,11,154.0,0.3906810035842294,Heavy
1900-01-01 11:15:00,6,Monday,24,8,3,20,55,normal,11,84.0,0.1971326164874552,Heavy
1900-01-01 11:30:00,6,Monday,46,8,6,26,86,normal,11,127.0,0.30824372759856633,Heavy
1900-01-01 11:45:00,6,Monday,20,7,8,26,61,normal,11,104.5,0.21863799283154123,Heavy
1900-01-01 12:00:00,6,Monday,41,8,7,27,83,normal,12,126.5,0.2974910394265233,Heavy
